pl_name,hostname,sy_pnum,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,2,0,1788.50000000,2.300000,14.000,1.250,231.00000,0.72700,Mass,0.463000,,
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,2,0,4927.50000000,4.500000,11.100,0.994,86.00000,0.27000,Mass,0.346000,,
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,1,0,2557.00000000,2.590000,10.700,0.952,80.00000,0.25171,Mass,0.359000,M,
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,1,0,1220.00000000,2.170000,12.300,1.100,4253.00000,13.38000,Mass,12.600000,,
OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,1,0,5480.00000000,5.000000,12.900,1.150,1500.00000,4.80000,Mass,3.840000,G V,5912.00
OGLE-TR-10 b,OGLE-TR-10,1,0,3.10127800,0.043400,14.011,1.250,197.04600,0.62000,Mass,0.400000,G2 V,5950.00
OGLE-TR-111 b,OGLE-TR-111,1,0,4.01444630,0.047300,11.422,1.019,174.79900,0.55000,Mass,0.650000,K2 V,5040.00
OGLE-TR-113 b,OGLE-TR-113,1,0,1.43247520,0.022890,12.251,1.093,400.44900,1.26000,Mass,1.200000,K4 V,4790.00
OGLE-TR-132 b,OGLE-TR-132,1,0,1.68986800,0.030350,13.450,1.200,375.02000,1.18000,Mass,0.850000,F5 V,6210.00
OGLE-TR-182 b,OGLE-TR-182,1,0,3.97910000,0.051000,12.666,1.130,320.99500,1.01000,Mass,0.410000,,5924.00
OGLE-TR-211 b,OGLE-TR-211,1,0,3.67724000,0.051000,15.244,1.360,327.35100,1.03000,Mass,0.420000,,6325.00
OGLE-TR-56 b,OGLE-TR-56,1,0,1.21191890,0.023830,15.278,1.363,441.77000,1.39000,Mass,0.680000,F8 V,6050.00
OGLE2-TR-L9 b,OGLE2-TR-L9,1,0,2.48553350,0.030800,18.046,1.610,1430.17500,4.50000,Mass,1.250000,,6933.00
Oph 11 b,Oph 11,1,0,7300000.00000000,243.000000,12.300,1.100,4449.62000,14.00000,Mass,13.100000,M9,2375.00
PDS 70 b,PDS 70,2,0,43500.00000000,20.000000,30.488,2.720,953.49000,3.00000,Mass,0.185000,K7,3972.00
PH2 b,PH2,1,0,282.52542000,0.833000,9.337,0.833,87.08498,0.27400,Mass,0.580000,,5734.00
POTS-1 b,POTS-1,1,0,3.16062960,0.037340,10.548,0.941,734.16000,2.31000,Mass,3.440000,K5 V,4400.00
PSR B0329+54 b,PSR B0329+54,1,0,10140.00000000,10.260000,1.220,0.109,1.97000,0.00620,Msini,5.960000,,
PSR B1257+12 b,PSR B1257+12,3,0,25.26200000,0.190000,0.338,0.030,0.02000,0.00006,Mass,2.850000,,
PSR B1257+12 c,PSR B1257+12,3,0,66.54190000,0.360000,1.910,0.170,4.30000,0.01353,Mass,3.390000,,
PSR B1257+12 d,PSR B1257+12,3,0,98.21140000,0.460000,1.800,0.161,3.90000,0.01227,Mass,3.670000,,
PSR J2322-2650 b,PSR J2322-2650,1,0,0.32296400,0.010200,13.900,1.240,252.64307,0.79490,Msini,1.840000,,
PZ Tel b,PZ Tel,1,0,44000.00000000,27.000000,11.900,1.070,8581.36699,27.00000,Mass,28.000000,G9 IV,5169.00
Pr0201 b,Pr0201,1,0,4.42640000,0.060000,14.200,1.270,171.62820,0.54000,Msini,0.329000,,6174.00
Pr0211 b,Pr0211,2,0,2.14610000,0.031760,13.400,1.200,597.52040,1.88000,Msini,1.360000,,5300.00
Pr0211 c,Pr0211,2,0,4850.00000000,5.500000,12.600,1.120,2475.89570,7.79000,Msini,6.800000,,5300.00
Proxima Cen b,Proxima Cen,1,0,11.18680000,0.048560,1.030,0.092,1.07000,0.00337,Msini,5.380000,M5.5 V,2900.00
Qatar-1 b,Qatar-1,1,0,1.42002420,0.023320,12.812,1.143,411.27202,1.29400,Mass,1.076000,,5013.00
Qatar-10 b,Qatar-10,1,0,1.64532100,0.028600,17.295,1.543,233.92288,0.73600,Mass,0.248000,F7 V,6124.00
Qatar-2 b,Qatar-2,1,0,1.33711647,0.021530,14.056,1.254,792.63500,2.49400,Mass,1.573000,,4645.00
Qatar-3 b,Qatar-3,1,0,2.50792040,0.037830,12.285,1.096,1369.84730,4.31000,Mass,4.000000,G0 V,6007.00
Qatar-4 b,Qatar-4,1,0,1.80535640,0.028030,12.722,1.135,1938.76300,6.10000,Mass,5.100000,K1 V,5215.00
Qatar-5 b,Qatar-5,1,0,2.87923190,0.041270,12.408,1.107,1373.02560,4.32000,Mass,3.950000,G2 V,5747.00
Qatar-6 b,Qatar-6,1,0,3.50619500,0.042300,11.904,1.062,212.31044,0.66800,Mass,0.692000,K2 V,5052.00
Qatar-7 b,Qatar-7,1,0,2.03204600,0.035200,19.055,1.700,597.52040,1.88000,Mass,0.502000,F4 V,6387.00
Qatar-8 b,Qatar-8,1,0,3.71495000,0.047400,14.404,1.285,117.91493,0.37100,Mass,0.216000,G0 V,5738.00
Qatar-9 b,Qatar-9,1,0,1.54073100,0.023400,11.310,1.009,378.21770,1.19000,Mass,1.430000,K5 V,4309.00
RR Cae b,RR Cae,1,0,4343.50000000,5.300000,13.000,1.160,1334.88600,4.20000,Msini,3.340000,M,3904.00
Ross 128 b,Ross 128,1,0,9.86580000,0.049600,1.110,0.099,1.40000,0.00440,Msini,5.630000,M4,3192.00
Ross 508 b,Ross 508,1,0,10.77000000,0.053660,1.830,0.163,4.00000,0.01259,Msini,3.590000,M4.5 V,3071.00
SWEEPS-11 b,SWEEPS-11,1,0,1.79600000,0.030000,12.666,1.130,3082.82000,9.70000,Mass,8.340000,,
SWEEPS-4 b,SWEEPS-4,1,0,4.20000000,0.055000,9.079,0.810,1207.70000,3.80000,Mass,8.870000,,
TAP 26 b,TAP 26,1,0,10.79000000,0.096800,13.500,1.200,527.59780,1.66000,Msini,1.180000,,4620.00
TIC 172900988 b,TIC 172900988 Aa,1,0,200.45200000,0.902810,11.250,1.004,942.00000,2.96386,Mass,3.640000,F9,6050.00
TIC 237913194 b,TIC 237913194,1,0,15.16886500,0.120700,12.520,1.117,617.22586,1.94200,Mass,1.847000,G3,5788.00
TIC 257060897 b,TIC 257060897,1,0,3.66002800,0.051000,16.701,1.490,212.94503,0.67000,Mass,0.250000,,5988.00
TIC 279401253 b,TIC 279401253,2,0,76.80000000,0.369000,11.209,1.000,1951.46642,6.14000,Mass,7.610000,,5951.00
TIC 279401253 c,TIC 279401253,2,0,155.30000000,0.591000,12.600,1.120,2548.98382,8.02000,Msini,7.000000,,5951.00
TOI-1052 b,TOI-1052,2,0,9.13970300,0.091030,2.870,0.256,16.90000,0.05317,Mass,3.930000,,6146.00
TOI-1052 c,TOI-1052,2,0,35.80600000,0.226300,6.480,0.578,34.30000,0.10792,Msini,0.693000,,6146.00
TOI-1062 b,TOI-1062,2,0,4.11296000,0.052000,2.265,0.202,10.15000,0.03194,Mass,4.850000,G9 V,5328.00
TOI-1062 c,TOI-1062,2,0,7.97200000,0.080000,3.100,0.276,9.78000,0.03077,Msini,1.800000,G9 V,5328.00
TOI-1064 b,TOI-1064,2,0,6.44386800,0.061520,2.587,0.231,13.50000,0.04248,Mass,4.300620,,4734.00
TOI-1064 c,TOI-1064,2,0,12.22657400,0.094290,2.651,0.237,2.50000,0.00787,Mass,0.771906,,4734.00
TOI-1075 b,TOI-1075,1,0,0.60473280,0.011590,1.791,0.160,9.95000,0.03131,Mass,9.320000,K9 V/M0 V,3875.00
TOI-1107 b,TOI-1107,1,0,4.07823870,0.056100,14.572,1.300,1064.72516,3.35000,Mass,1.890000,F6 V,6311.00
TOI-1130 b,TOI-1130,2,0,4.07445000,0.044570,3.560,0.318,19.28000,0.06066,Mass,2.340000,K6-K7,4350.00
TOI-1130 c,TOI-1130,2,0,8.35023100,0.071910,13.320,1.188,325.69000,1.02474,Mass,0.750000,K6-K7,4350.00
TOI-1135 b,TOI-1135,1,0,8.02773000,0.082000,9.020,0.805,51.42000,0.16200,Mass,0.410000,G0,6122.00
TOI-1136 b,TOI-1136,6,0,4.17270000,0.051060,1.900,0.170,3.50000,0.01101,Mass,2.800000,,5770.00
TOI-1136 c,TOI-1136,6,0,6.25740000,0.066900,2.879,0.257,6.32000,0.01988,Mass,1.450000,,5770.00
TOI-1136 d,TOI-1136,6,0,12.51990000,0.106200,4.627,0.413,8.35000,0.02627,Mass,1.810000,,5770.00
TOI-1136 f,TOI-1136,6,0,26.32100000,0.174000,3.880,0.346,9.70000,0.03052,Mass,0.890000,,5770.00
TOI-1136 g,TOI-1136,6,0,39.54500000,0.229000,2.530,0.226,5.60000,0.01762,Mass,1.900000,,5770.00
TOI-1194 b,TOI-1194,1,0,2.31064400,0.034280,8.597,0.767,144.92975,0.45600,Mass,1.250000,,5446.00
TOI-1199 b,TOI-1199,1,0,3.67146300,0.049880,10.514,0.938,75.96099,0.23900,Mass,0.358000,,5710.00
TOI-1201 b,TOI-1201,1,0,2.49198630,0.028700,2.415,0.215,6.28000,0.01976,Mass,2.450000,M2.0 V,3476.00
TOI-122 b,TOI-122,1,0,5.07803000,0.039200,2.720,0.243,7.85000,0.02470,M-R relationship,2.140000,M3 V,3403.00
TOI-1227 b,TOI-1227,1,0,27.36397000,0.088600,9.572,0.854,66.50000,0.20900,M-R relationship,0.417000,M4.5V-M5V,3072.00
TOI-1231 b,TOI-1231,1,0,24.24558600,0.128800,3.650,0.326,15.40000,0.04845,Mass,1.740000,M3 V,3553.00
TOI-1235 b,TOI-1235,1,0,3.44471400,0.038450,1.690,0.151,6.69000,0.02105,Mass,7.250000,M0.5 V,3997.00
TOI-1246 b,TOI-1246,4,0,4.30744000,0.049000,3.010,0.269,8.10000,0.02549,Mass,1.630000,K V,5151.00
TOI-1246 c,TOI-1246,4,0,5.90414400,0.061000,2.510,0.224,8.80000,0.02769,Mass,3.210000,K V,5151.00
TOI-1246 d,TOI-1246,4,0,18.65590000,0.131000,3.510,0.313,5.30000,0.01668,Mass,0.700000,K V,5151.00
TOI-1246 e,TOI-1246,4,0,37.92160000,0.211000,3.780,0.337,14.80000,0.04657,Mass,1.510000,K V,5151.00
TOI-125 b,TOI-125,3,0,4.65382000,0.051860,2.726,0.243,9.50000,0.02989,Mass,2.570000,K0 V,5320.00
TOI-125 c,TOI-125,3,0,9.15059000,0.081400,2.759,0.246,6.63000,0.02086,Mass,1.730000,K0 V,5320.00
TOI-125 d,TOI-125,3,0,19.98000000,0.137000,2.930,0.261,13.60000,0.04279,Mass,2.980000,K0 V,5320.00
TOI-1259 A b,TOI-1259 A,1,0,3.47797800,0.040700,11.456,1.022,140.16233,0.44100,Mass,0.513000,,4775.00
TOI-1260 b,TOI-1260,3,0,3.12746300,0.036700,2.410,0.215,8.56000,0.02693,Mass,3.350000,K6 V,4227.00
TOI-1260 c,TOI-1260,3,0,7.49313400,0.065700,2.760,0.246,13.20000,0.04153,Mass,3.450000,K6 V,4227.00
TOI-1260 d,TOI-1260,3,0,16.60816400,0.111600,3.120,0.278,11.84000,0.03725,Mass,2.140000,K6 V,4227.00
TOI-1266 b,TOI-1266,2,0,10.89484100,0.072800,2.620,0.234,4.23000,0.01331,Mass,1.300000,M3 V,3618.00
TOI-1266 c,TOI-1266,2,0,18.80161100,0.104700,2.130,0.190,2.88000,0.00906,Mass,1.600000,M3 V,3618.00
TOI-1268 b,TOI-1268,1,0,8.15770940,0.071100,9.100,0.812,96.40000,0.30331,Mass,0.710000,K1-K2,5300.00
TOI-1272 b,TOI-1272,2,0,3.31599000,0.041200,4.140,0.369,24.60000,0.07740,Mass,1.900000,,4985.00
TOI-1272 c,TOI-1272,2,0,8.68900000,0.078300,5.590,0.499,26.70000,0.08401,Msini,0.840000,,4985.00
TOI-1273 b,TOI-1273,1,0,4.63129600,0.054900,11.097,0.990,70.55791,0.22200,Mass,0.280000,,5690.00
TOI-1278 b,TOI-1278,1,0,14.47567000,0.095000,12.218,1.090,5879.82553,18.50000,Mass,18.000000,M0 V,3799.00
TOI-1288 b,TOI-1288,2,0,2.69983500,0.042900,5.240,0.467,42.00000,0.13215,Mass,1.300000,G V,5225.00
TOI-1296 b,TOI-1296,1,0,3.94437150,0.049700,13.798,1.231,94.71287,0.29800,Mass,0.198000,,5603.00
TOI-1298 b,TOI-1298,1,0,4.53716400,0.059000,9.427,0.841,113.14691,0.35600,Mass,0.743000,,5889.00
TOI-132 b,TOI-132,1,0,2.10970190,0.026000,3.420,0.305,22.40000,0.07048,Mass,3.080000,G8 V,5397.00
TOI-1333 b,TOI-1333,1,0,4.72021900,0.062600,15.648,1.396,753.25710,2.37000,Mass,1.080000,,6274.00
TOI-1338 b,TOI-1338 A,2,0,95.17400000,0.460700,6.850,0.611,33.00000,0.10383,Mass,0.560000,F8,6050.00
TOI-1338 c,TOI-1338 A,2,0,215.50000000,0.794000,9.460,0.844,65.20000,0.20500,Msini,0.423000,F8,6050.00
TOI-1386 b,TOI-1386,2,0,25.83839000,0.173200,6.053,0.540,47.03860,0.14800,Mass,1.160000,G5V,5793.00
TOI-1386 c,TOI-1386,2,0,227.60000000,0.739000,12.000,1.070,98.20898,0.30900,Msini,0.312000,G5V,5793.00
TOI-1408 b,TOI-1408,1,0,4.42471100,0.058040,16.813,1.500,537.13001,1.69000,Mass,0.621000,,6306.00
TOI-1411 b,TOI-1411,1,0,1.45203580,0.023000,1.360,0.121,2.42000,0.00761,M-R relationship,5.290000,,4266.00
TOI-1416 b,TOI-1416,1,0,1.06975680,0.019000,1.620,0.145,3.48000,0.01095,Mass,4.500000,G9 V,4884.00
TOI-1420 b,TOI-1420,1,0,6.95610630,0.071000,11.890,1.061,25.10000,0.07897,Mass,0.082000,,5510.00
TOI-1422 b,TOI-1422,1,0,12.99720000,0.108000,3.960,0.353,9.00000,0.02832,Mass,0.795000,G2 V,5840.00
TOI-1431 b,TOI-1431,1,0,2.65023700,0.046000,16.701,1.490,991.62463,3.12000,Mass,1.170000,Am C,7690.00
TOI-1442 b,TOI-1442,1,0,0.40906770,0.007100,1.170,0.104,1.71000,0.00537,M-R relationship,5.870000,,3330.00
TOI-1452 b,TOI-1452,1,0,11.06201000,0.061000,1.672,0.149,4.82000,0.01517,Mass,5.600000,M4 &#177 0.5 V,3185.00
TOI-1467 b,TOI-1467,1,0,5.97114300,0.051000,1.833,0.164,4.02000,0.01260,M-R relationship,3.590000,,3810.00
TOI-1470 b,TOI-1470,2,0,2.52709300,0.028500,2.180,0.194,7.32000,0.02303,Mass,3.860000,M1.5 V,3709.00
TOI-1470 c,TOI-1470,2,0,18.08816000,0.106000,2.470,0.220,7.24000,0.02278,Mass,2.660000,M1.5 V,3709.00
TOI-1478 b,TOI-1478,1,0,10.18024900,0.090300,11.882,1.060,270.47333,0.85100,Mass,0.880000,,5597.00
TOI-150.01,TOI-150,1,0,5.85748700,0.070370,14.067,1.255,797.75330,2.51000,Mass,1.680000,F,6255.00
TOI-157 b,TOI-157,1,0,2.08454350,0.031380,14.415,1.286,375.03940,1.18000,Mass,0.686000,G9 IV,5404.00
TOI-1601 b,TOI-1601,1,0,5.33175100,0.068640,13.888,1.239,314.65170,0.99000,Mass,0.640000,,5948.00
TOI-163 b,TOI-163,1,0,4.23130600,0.058000,16.690,1.489,387.75260,1.22000,Mass,0.490000,F,6495.00
TOI-1634 b,TOI-1634,2,0,0.98934550,0.015450,1.773,0.158,7.57000,0.02382,Mass,7.600000,M2,3472.00
TOI-1670 b,TOI-1670,2,0,10.98462000,0.103000,2.060,0.184,41.31769,0.13000,Mass,8.600000,F7 V,6170.00
TOI-1670 c,TOI-1670,2,0,40.74976000,0.249000,11.063,0.987,200.23190,0.63000,Mass,0.810000,F7 V,6170.00
TOI-1680 b,TOI-1680,1,0,4.80263450,0.031440,1.466,0.131,2.75000,0.00865,M-R relationship,4.800000,M4.5+/-0.5,3225.00
TOI-1685 b,TOI-1685,1,0,0.66914060,0.011557,1.700,0.152,3.09000,0.00972,Mass,3.440000,M3.0 V,3434.00
TOI-169 b,TOI-169,1,0,2.25544770,0.035240,12.173,1.086,251.40353,0.79100,Mass,0.760000,G1 V,5880.00
TOI-1693 b,TOI-1693,1,0,1.76669570,0.022600,1.410,0.126,2.57000,0.00809,M-R relationship,5.040000,,3499.00
TOI-1695 b,TOI-1695,1,0,3.13427910,0.033548,1.900,0.170,6.36000,0.02001,Mass,5.000000,M1 V,3690.00
TOI-1696 b,TOI-1696,1,0,2.50031100,0.022900,3.090,0.276,48.80000,0.15354,Mass,9.440000,M5V,3185.00
TOI-1710 b,TOI-1710,1,0,24.28338200,0.164000,5.150,0.460,18.40000,0.05800,Mass,0.940000,G5 V,5730.00
TOI-172 b,TOI-172,1,0,9.47725000,0.091400,10.817,0.965,1722.63860,5.42000,Mass,7.530000,,5645.00
TOI-1728 b,TOI-1728,1,0,3.49151000,0.039100,5.050,0.451,26.78000,0.08426,Mass,1.140000,M0,3980.00
TOI-1736 b,TOI-1736,2,0,7.07308800,0.074000,2.440,0.223,12.80000,0.04000,Mass,4.900000,,5807.00
TOI-1736 c,TOI-1736,2,0,570.10000000,1.381000,12.500,1.120,2800.00000,8.70000,Mass,7.880000,,5807.00
TOI-1739 b,TOI-1739,1,0,8.30334200,0.074200,1.695,0.151,3.52000,0.01110,M-R relationship,3.970000,,4922.00
TOI-1751 b,TOI-1751,1,0,37.46849000,0.211600,2.770,0.247,14.50000,0.04562,Mass,3.600000,,5996.00
TOI-1759 b,TOI-1759,1,0,18.85019000,0.117700,3.140,0.280,10.80000,0.03398,Mass,1.910000,M0.0 V,4065.00
TOI-178 b,TOI-178,6,0,1.91455800,0.026070,1.152,0.103,1.50000,0.00472,Mass,5.400000,K,4316.00
TOI-178 c,TOI-178,6,0,3.23845000,0.037000,1.669,0.149,4.77000,0.01501,Mass,5.620000,K,4316.00
TOI-178 d,TOI-178,6,0,6.55770000,0.059200,2.572,0.229,3.01000,0.00947,Mass,0.976000,K,4316.00
TOI-178 e,TOI-178,6,0,9.96188100,0.078300,2.207,0.197,3.86000,0.01214,Mass,1.980000,K,4316.00
TOI-178 f,TOI-178,6,0,15.23191500,0.103900,2.287,0.204,7.72000,0.02429,Mass,3.600000,K,4316.00
TOI-178 g,TOI-178,6,0,20.70950000,0.127500,2.870,0.256,3.94000,0.01240,Mass,0.915000,K,4316.00
TOI-1789 b,TOI-1789,1,0,3.20866400,0.048820,16.141,1.440,222.47988,0.70000,Mass,0.280000,F,5991.00
TOI-1807 b,TOI-1807,1,0,0.54937200,0.008120,1.258,0.112,2.57000,0.00809,Mass,5.510000,,4757.00
TOI-181 b,TOI-181,1,0,4.53200000,0.053900,6.956,0.634,46.16870,0.14520,Mass,0.756200,K,4994.00
TOI-1811 b,TOI-1811,1,0,3.71307650,0.043890,11.142,0.994,308.92921,0.97200,Mass,1.230000,,4766.00
TOI-1820 b,TOI-1820,1,0,4.86067400,0.061000,12.778,1.140,731.00534,2.30000,Mass,2.000000,,5734.00
TOI-1842 b,TOI-1842,1,0,9.57390000,0.100100,11.657,1.040,68.01528,0.21400,Mass,0.252000,,6230.00
TOI-1853 b,TOI-1853,1,0,1.24362580,0.021300,3.460,0.309,73.20000,0.23031,Mass,9.740000,K2.5 V,4985.00
TOI-1859 b,TOI-1859,1,0,63.48347000,0.337000,9.752,0.870,68.60000,0.21600,M-R relationship,0.406000,,6341.00
TOI-1860 b,TOI-1860,1,0,1.06621070,0.020400,1.310,0.117,2.27000,0.00714,M-R relationship,5.550000,G V,5752.00
TOI-1899 b,TOI-1899,1,0,29.09031200,0.152500,11.097,0.990,212.94503,0.67000,Mass,0.850000,M0,3926.00
TOI-1937 A b,TOI-1937 A,1,0,0.94667944,0.019320,13.978,1.247,638.83510,2.01000,Mass,1.280000,,5814.00
TOI-198 b,TOI-198,1,0,10.21520000,0.100000,1.440,0.128,2.67000,0.00839,M-R relationship,4.910000,M0 V,3650.00
TOI-199 b,TOI-199,2,0,104.85400000,0.425400,9.079,0.810,54.03083,0.17000,Mass,0.397000,G9 V,5255.00
TOI-199 c,TOI-199,2,0,273.69000000,0.807000,11.400,1.010,88.99195,0.28000,Mass,0.330000,G9 V,5255.00
TOI-1994 b,TOI-1994,1,0,4.03371420,0.061300,13.675,1.220,7024.00779,22.10000,Mass,15.000000,,7700.00
TOI-2000 b,TOI-2000,2,0,3.09833000,0.042710,2.700,0.241,11.00000,0.03470,Mass,3.070000,,5611.00
TOI-2000 c,TOI-2000,2,0,9.12705500,0.087800,8.140,0.727,81.70000,0.25700,Mass,0.829000,,5611.00
TOI-201 b,TOI-201,1,0,52.97818000,0.300000,11.299,1.008,133.48860,0.42000,Mass,0.509000,F6 V,6394.00
TOI-2010 b,TOI-2010,1,0,141.83402500,0.551600,11.814,1.054,408.72733,1.28600,Mass,1.360000,F0,5929.00
TOI-2025 b,TOI-2025,1,0,8.87209820,0.089200,11.893,1.061,1144.18227,3.60000,Mass,3.740000,,5977.00
TOI-206 b,TOI-206,1,0,0.73631040,0.011200,1.300,0.116,2.24000,0.00705,M-R relationship,5.600000,,3383.00
TOI-2068 b,TOI-2068,1,0,7.76891500,0.063200,1.821,0.162,3.97000,0.01250,M-R relationship,3.610000,,3710.00
TOI-2076 b,TOI-2076,3,0,10.35509000,0.068200,2.518,0.225,6.89000,0.02170,M-R relationship,2.370000,K,5200.00
TOI-2076 c,TOI-2076,3,0,21.01538000,0.109300,3.497,0.312,12.00000,0.03780,M-R relationship,1.540000,K,5200.00
TOI-2076 d,TOI-2076,3,0,35.12537000,0.153900,3.232,0.288,10.50000,0.03310,M-R relationship,1.710000,K,5200.00
TOI-2081 b,TOI-2081,1,0,10.50534000,0.075200,2.040,0.182,4.82000,0.01520,M-R relationship,3.120000,M1.0,3800.00
TOI-2084 b,TOI-2084,1,0,6.07842470,0.050060,2.470,0.220,6.66000,0.02100,M-R relationship,2.430000,M2+/-0.5,3551.00
TOI-2096 b,TOI-2096,2,0,3.11906330,0.025000,1.243,0.111,2.08000,0.00653,M-R relationship,5.950000,M4,3300.00
TOI-2096 c,TOI-2096,2,0,6.38784000,0.040000,1.914,0.171,4.32000,0.01360,M-R relationship,3.390000,M4,3300.00
TOI-2109 b,TOI-2109,1,0,0.67247414,0.017910,15.098,1.347,1595.49860,5.02000,Mass,2.550000,F,6540.00
TOI-2134 b,TOI-2134,2,0,9.22920050,0.078000,2.690,0.240,9.13000,0.02873,Mass,2.607000,K5 V,4580.00
TOI-2134 c,TOI-2134,2,0,95.50000000,0.371000,7.270,0.649,41.89000,0.13180,Mass,0.599000,K5 V,4580.00
TOI-2136 b,TOI-2136,1,0,7.85192800,0.057000,2.190,0.195,6.37000,0.02004,Mass,3.340000,M4.5 V,3342.00
TOI-2141 b,TOI-2141,1,0,18.26157000,0.133000,3.050,0.278,24.00000,0.07500,Mass,4.600000,,5659.00
TOI-2145 b,TOI-2145,1,0,10.26075000,0.110800,11.982,1.069,1671.77742,5.26000,Mass,5.340000,,6177.00
TOI-2152 A b,TOI-2152,1,0,3.37735120,0.050640,14.359,1.281,899.45439,2.83000,Mass,1.670000,F4 V,6630.00
TOI-2154 b,TOI-2154,1,0,3.82408010,0.051300,16.287,1.453,292.40213,0.92000,Mass,0.370000,,6280.00
TOI-2158 b,TOI-2158,1,0,8.60077000,0.075000,10.761,0.960,260.61929,0.82000,Mass,1.140000,,5673.00
TOI-216.01,TOI-216,2,0,34.52552800,0.206900,10.100,0.901,177.98391,0.56000,Mass,0.760000,,5026.00
TOI-216.02,TOI-216,2,0,17.16073000,0.129300,8.000,0.714,18.75188,0.05900,Mass,0.340000,,5026.00
TOI-2180 b,TOI-2180,1,0,260.79000000,0.828000,11.321,1.010,875.61726,2.75500,Mass,3.320000,G5,5695.00
TOI-2193 A b,TOI-2193 A,1,0,2.12257350,0.033190,19.840,1.770,298.75870,0.94000,Mass,0.060000,,5966.00
TOI-2196 b,TOI-2196,1,0,1.19472680,0.022340,3.510,0.313,26.00000,0.08181,Mass,3.310000,G V,5634.00
TOI-220 b,TOI-220,1,0,10.69526400,0.089110,3.030,0.270,13.80000,0.04342,Mass,2.730000,K0 V,5298.00
TOI-2202 b,TOI-2202,2,0,11.91010000,0.095640,11.321,1.010,310.83618,0.97800,Mass,1.180000,K8 V,5144.00
TOI-2202 c,TOI-2202,2,0,24.67440000,0.155440,13.400,1.190,117.27868,0.36900,Mass,0.268000,K8 V,5144.00
TOI-2207 b,TOI-2207,1,0,8.00196800,0.085400,11.153,0.995,203.41018,0.64000,Mass,0.800000,,6101.00
TOI-2236 b,TOI-2236,1,0,3.53159020,0.050090,14.370,1.282,502.16888,1.58000,Mass,0.930000,,6248.00
TOI-2257 b,TOI-2257,1,0,35.18934600,0.145000,2.194,0.196,5.45000,0.01710,M-R relationship,2.840000,M3,3430.00
TOI-2260 b,TOI-2260,1,0,0.35247280,0.009700,1.620,0.145,3.26000,0.01020,M-R relationship,4.210000,G V,5534.00
TOI-2266 b,TOI-2266,1,0,2.32631800,0.020000,1.540,0.137,2.99000,0.00940,M-R relationship,4.500000,M5.0+0.5-0.5,3200.00
TOI-2338 b,TOI-2338,1,0,22.65398000,0.158000,11.209,1.000,1900.61387,5.98000,Mass,7.420000,,5581.00
TOI-2364 b,TOI-2364,1,0,4.01975170,0.048710,8.608,0.768,71.51139,0.22500,Mass,0.610000,,5306.00
TOI-237 b,TOI-237,1,0,5.43609800,0.034100,1.440,0.128,2.67000,0.00839,M-R relationship,4.910000,M4.5 V,3212.00
TOI-2373 b,TOI-2373,1,0,13.33668000,0.112000,10.424,0.930,2955.80419,9.30000,Mass,14.400000,,5651.00
TOI-238 b,TOI-238,2,0,1.27311400,0.021200,1.612,0.144,3.40000,0.01070,Mass,6.800000,K2V,5080.00
TOI-238 c,TOI-238,2,0,8.46565100,0.074900,2.180,0.194,6.70000,0.02108,Mass,1.830000,K2V,5059.00
TOI-2406 b,TOI-2406,1,0,3.07668960,0.022800,2.940,0.262,8.96000,0.02820,M-R relationship,1.940000,M4 V,3100.00
TOI-2411 b,TOI-2411,1,0,0.78269420,0.014400,1.680,0.150,3.46000,0.01090,M-R relationship,4.010000,,4099.00
TOI-2416 b,TOI-2416,1,0,8.27547900,0.083100,9.864,0.880,953.48522,3.00000,Mass,5.400000,,5808.00
TOI-2421 b,TOI-2421,1,0,4.34740320,0.054300,10.368,0.925,105.83686,0.33300,Mass,0.520000,,5607.00
TOI-2427 b,TOI-2427,1,0,1.30600110,0.020200,1.800,0.161,3.89000,0.01230,M-R relationship,3.670000,,4072.00
TOI-244 b,TOI-244,1,0,7.39722500,0.055900,1.520,0.136,2.68000,0.00843,Mass,4.200000,M2.5 V,3433.00
TOI-2445 b,TOI-2445,1,0,0.37112810,0.006400,1.250,0.112,2.10000,0.00660,M-R relationship,5.910000,,3333.00
TOI-2497 b,TOI-2497,1,0,10.65566900,0.116600,11.142,0.994,1531.93292,4.82000,Mass,6.100000,,7360.00
TOI-2498 b,TOI-2498,1,0,3.73825200,0.049100,6.060,0.541,34.62000,0.10893,Mass,0.860000,,5905.00
TOI-2524 b,TOI-2524,1,0,7.18585000,0.073000,11.209,1.000,203.41018,0.64000,Mass,0.790000,,5831.00
TOI-2525 b,TOI-2525,2,0,23.28560000,0.151100,8.676,0.774,26.69759,0.08400,Mass,0.225000,K8 V,5096.00
TOI-2525 c,TOI-2525,2,0,49.25190000,0.249000,10.133,0.904,208.81326,0.65700,Mass,1.110000,K8 V,5096.00
TOI-2567 b,TOI-2567,1,0,5.98394400,0.067200,10.929,0.975,63.88351,0.20100,Mass,0.269000,,5611.00
